cov_id,study_id,study_name,month_start,year_start,month_end,year_end,year_publish,year_mid,country,region_actual,region_analysis,urban_rural,location,study_design,study_sample,sex,population,population_detail,age_group,reproductive_age,age_range,age_min,age_max,age_mean,age_median,age_iqr,hiv_status,hiv_tested,hiv_positive,hiv_prevalence,sti,num,denom,prev,specimen,test,sens,spec,adj_prev,adj_se,adj_prev_lwr,adj_prev_upr,adj_num,adj_denom
#23637,Sineque 2024,NA,July,2021,May,2022,2024,2021,Mozambique,EA,EA,Peri-urban,"Zimpeto, Maputo",Cross sectional,Consecutive,Female,PHC/OPD attendees,Women accessing the DREAM health unit who were not pregnant and knew their HIV status,Adult,N,30 to 55,30,55,40.03,NA,NA,Mixed,117,61,0.521,CT,8,117,0.068,genital fluid,NAAT,88.6,99.6,0.081413411,0.027434437,0.036252301,0.141791169,8.089466784,99.36282783
#23637,Sineque 2024,NA,July,2021,May,2022,2024,2021,Mozambique,EA,EA,Peri-urban,"Zimpeto, Maputo",Cross sectional,Consecutive,Female,PHC/OPD attendees,Women accessing the DREAM health unit who were not pregnant and knew their HIV status,Adult,N,30 to 55,30,55,40.03,NA,NA,Mixed,117,61,0.521,NG,3,117,0.026,genital fluid,NAAT,93.3,99.2,0.028058513,0.017525817,0.002892866,0.069885003,2.491224628,88.78676566
#31017,Olusegun-Joseph 2016,NA,NR,NR,NR,NR,2016,2013,Nigeria,WA,WA,Urban,Lagos,Cross sectional,NR,Female,PHC/OPD attendees,Patients attending general hospital,Adult,N,16 to 55,16,55,NA,NA,NA,Mixed,NA,NA,NR,TV,5,200,0.025,genital fluid and urine,WM,52,100,0.057019836,0.022463374,0.021477355,0.107662454,6.075814524,106.5561561
#22906,Mbuvi 2024,NA,August,2021,May,2022,2024,2022,Kenya,EA,EA,Rural,"Mwingi, Kitui County",Cross sectional,Consecutive,Female,PHC/OPD attendees,Women seeking medical care at outpatient clinics of hospital,Adult,Y,15 to 44,15,44,NA,NA,NA,Mixed,NA,NA,NR,NG,8,322,0.025,genital fluid,culture,75.7,100,0.036654947,0.012123545,0.016715014,0.063736436,8.806184222,240.245452
#22906,Mbuvi 2024,NA,August,2021,May,2022,2024,2022,Kenya,EA,EA,Rural,"Mwingi, Kitui County",Cross sectional,Consecutive,Female,PHC/OPD attendees,Women seeking medical care at outpatient clinics of hospital,Adult,Y,15 to 44,15,44,NA,NA,NA,Mixed,NA,NA,NR,TV,12,322,0.037,genital fluid,WM,52,100,0.076843507,0.020936021,0.040540424,0.121401564,12.4365916,161.8431029
#25451,Compain 2019,NA,July,2017,July,2017,2019,2017,Chad,CA,CA,Urban,N'Djamena,Cross sectional,Convenience,Female,Community members,Women recruited through places of worship or women association networks in 5/10 randomly selected districts of city,Adult,N,20 to 65,20,65,35,NA,NA,Mixed,251,9,3.59E-02,CT,3,251,0.011952191,genital fluid,NAAT,88.6,99.6,0.013711522,0.008989977,0.001131925,0.035574307,2.294342063,167.3294962
#25451,Compain 2019,NA,July,2017,July,2017,2019,2017,Chad,CA,CA,Urban,N'Djamena,Cross sectional,Convenience,Female,Community members,Women recruited through places of worship or women association networks in 5/10 randomly selected districts of city,Adult,N,20 to 65,20,65,35,NA,NA,Mixed,251,9,3.59E-02,NG,1,251,0.003984064,genital fluid,NAAT,93.3,99.2,0.005587038,0.00527136,0.000187772,0.019115943,1.117081162,199.9415641
#25451,Compain 2019,NA,July,2017,July,2017,2019,2017,Chad,CA,CA,Urban,N'Djamena,Cross sectional,Convenience,Female,Community members,Women recruited through places of worship or women association networks in 5/10 randomly selected districts of city,Adult,N,20 to 65,20,65,35,NA,NA,Mixed,251,9,3.59E-02,TV,1,251,0.003984064,genital fluid,NAAT,95,98,0.00488197,0.004716009,0.000126019,0.017581045,1.066388878,218.4341361
#22680,Lafort 2003,RETRO-CI,November,2000,December,2000,2003,2000,Cote d'Ivoire,WA,WA,Urban,Abidjan,Cross sectional,Random,Female,FP attendees,Family planning clients consulting midwife,Adult,N,18 to 53,18,53,NA,28,NA,Mixed,NA,NA,NR,CT,21,368,0.057,genital fluid,NAAT,88.6,99.6,0.062694708,0.013767385,0.038392782,0.091314394,19.43747757,310.0337847
#22680,Lafort 2003,RETRO-CI,November,2000,December,2000,2003,2000,Cote d'Ivoire,WA,WA,Urban,Abidjan,Cross sectional,Random,Female,FP attendees,Family planning clients consulting midwife,Adult,N,18 to 53,18,53,NA,28,NA,Mixed,NA,NA,NR,NG,9,368,0.016,genital fluid,NAAT,93.3,99.2,0.020698217,0.009150919,0.006073252,0.040963109,5.010175922,242.0583386
#22680,Lafort 2003,RETRO-CI,November,2000,December,2000,2003,2000,Cote d'Ivoire,WA,WA,Urban,Abidjan,Cross sectional,Random,Female,FP attendees,Family planning clients consulting midwife,Adult,N,18 to 53,18,53,NA,28,NA,Mixed,NA,NA,NR,TV,26,368,0.071,genital fluid,WM,52,100,0.140343479,0.025578586,0.095086072,0.194926801,25.87952947,184.4013679
#31017,Olusegun-Joseph 2016,NA,NR,NR,NR,NR,2016,2013,Nigeria,WA,WA,Urban,Lagos,Cross sectional,NR,Female,Students,Students attending health center of Yaba College,Adult,Y,16 to 40,16,40,NA,NA,NA,Mixed,NA,NA,NR,TV,0,200,0,genital fluid and urine,WM,52,100,0.009775371,0.009471991,0.000292763,0.035792581,1.054672666,107.8908025
#32534,Kestelyn 2018,Ring Plus study,June,2013,January,2014,2018,2013,Rwanda,EA,EA,Urban,Kigali,RCT,Convenience,Female,HIV/STI prevention trial participants,Women recruited from previous studues or community recruitment meeting for participation in trial,Adult,Y,18 to 35,18,35,NA,28,20-35,Mixed,285,59,0.21,CT,15,186,0.08,genital fluid,NAAT,88.6,99.6,0.091447075,0.023320357,0.051332432,0.141298888,13.97074208,152.7740724
#32534,Kestelyn 2018,Ring Plus study,June,2013,January,2014,2018,2013,Rwanda,EA,EA,Urban,Kigali,RCT,Convenience,Female,HIV/STI prevention trial participants,Women recruited from previous studues or community recruitment meeting for participation in trial,Adult,Y,18 to 35,18,35,NA,28,20-35,Mixed,285,59,0.21,NG,15,186,0.08,genital fluid,NAAT,93.3,99.2,0.083638286,0.022218038,0.045238713,0.132795844,12.98571277,155.2603885
#32534,Kestelyn 2018,Ring Plus study,June,2013,January,2014,2018,2013,Rwanda,EA,EA,Urban,Kigali,RCT,Convenience,Female,HIV/STI prevention trial participants,Women recruited from previous studues or community recruitment meeting for participation in trial,Adult,Y,18 to 35,18,35,NA,28,20-35,Mixed,285,59,0.21,TV,13,186,0.07,genital fluid,WM,52,100,0.144309639,0.036673071,0.082686094,0.224840009,13.24990519,91.8158015
#22732,Lewis 2008,NA,July,2006,September,2006,2008,2006,South Africa,SA,SA,Urban,Carletonville,Cross sectional,Consecutive,Male,PHC/OPD attendees,Men visiting mobile van for STI screening / HIV testing,Adult,Y,17 to 73,17,73,33.5,NA,NA,Mixed,269,80,0.297,CT,26,301,0.086,urine,NAAT,87.8,99.3,0.094226379,0.018092027,0.061037824,0.132277464,24.56915582,260.7460458
#22732,Lewis 2008,NA,July,2006,September,2006,2008,2006,South Africa,SA,SA,Urban,Carletonville,Cross sectional,Consecutive,Male,PHC/OPD attendees,Men visiting mobile van for STI screening / HIV testing,Adult,Y,17 to 73,17,73,33.5,NA,NA,Mixed,269,80,0.297,NG,19,301,0.063,urine,NAAT,80.9,99.9,0.080300972,0.017698643,0.049337059,0.118704528,18.93247539,235.7689456
#22732,Lewis 2008,NA,July,2006,September,2006,2008,2006,South Africa,SA,SA,Urban,Carletonville,Cross sectional,Consecutive,Male,PHC/OPD attendees,Men visiting mobile van for STI screening / HIV testing,Adult,Y,17 to 73,17,73,33.5,NA,NA,Mixed,269,80,0.297,TV,43,301,0.143,urine,NAAT,96,97.7,0.130071196,0.021465548,0.090106653,0.174229843,31.94199309,245.5731474
#23347,Paz-Soldan 2012,Malawi Pregancy and STI Risk Perception and Avoidance Study,June,2000,December,2000,2012,2000,Malawi,EA,EA,Rural,Mangochi,Cohort,Random,Female,Population-representative survey participants,Men and women living in households in three traditional areas in Mangochi,Adult,Y,15-34,15,34,NA,NA,NA,Mixed,NA,NA,NR,CT,23,451,0.051,urine,NAAT,87,99.8,0.058522282,0.011883315,0.037304425,0.083542608,22.83375311,390.1719559
#23347,Paz-Soldan 2012,Malawi Pregancy and STI Risk Perception and Avoidance Study,June,2000,December,2000,2012,2000,Malawi,EA,EA,Rural,Mangochi,Cohort,Random,Female,Population-representative survey participants,Men and women living in households in three traditional areas in Mangochi,Adult,Y,15-34,15,34,NA,NA,NA,Mixed,NA,NA,NR,NG,15,453,0.033,urine,NAAT,91.6,100,0.038342351,0.009516758,0.022049698,0.059270788,15.60989327,407.1188378
#23347,Paz-Soldan 2012,Malawi Pregancy and STI Risk Perception and Avoidance Study,June,2000,December,2000,2012,2000,Malawi,EA,EA,Rural,Mangochi,Cohort,Random,Male,Population-representative survey participants,Men and women living in households in three Traditional Areas in Mangochi,Adult,Y,20-44,20,44,NA,NA,NA,Mixed,NA,NA,NR,CT,17,247,0.069,urine,NAAT,87.8,99.3,0.075025486,0.018910252,0.041596548,0.116139465,14.55971132,194.0635396
#23347,Paz-Soldan 2012,Malawi Pregancy and STI Risk Perception and Avoidance Study,June,2000,December,2000,2012,2000,Malawi,EA,EA,Rural,Mangochi,Cohort,Random,Male,Population-representative survey participants,Men and women living in households in three Traditional Areas in Mangochi,Adult,Y,20-44,20,44,NA,NA,NA,Mixed,NA,NA,NR,NG,18,247,0.073,urine,NAAT,80.9,99.9,0.093531958,0.021013606,0.057300226,0.138731115,17.95855433,192.0044733
#21676,Black 2008,NA,October,2004,September,2006,2008,2005,South Africa,SA,SA,Urban,Johannesburg,Cross sectional,Convenience,Male,PHC/OPD attendees,HIV voluntary counselling and testing clients at PHC,Adult,Y,NR,NR,NR,NA,NA,NA,Mixed,NA,NA,NR,CT,13,158,0.082,urine,NAAT,87.8,99.3,0.091891096,0.0254976,0.047841833,0.148333804,11.79468095,128.3549928
#21676,Black 2008,NA,October,2004,September,2006,2008,2005,South Africa,SA,SA,Urban,Johannesburg,Cross sectional,Convenience,Male,PHC/OPD attendees,HIV voluntary counselling and testing clients at PHC,Adult,Y,NR,NR,NR,NA,NA,NA,Mixed,NA,NA,NR,NG,5,158,0.032,urine,culture or NAAT,80.9,99.9,0.045230194,0.018451542,0.015980654,0.08624085,5.737071261,126.841624
#21676,Black 2008,NA,October,2004,September,2006,2008,2005,South Africa,SA,SA,Urban,Johannesburg,Cross sectional,Convenience,Male,PHC/OPD attendees,HIV voluntary counselling and testing clients at PHC,Adult,Y,NR,NR,NR,NA,NA,NA,Mixed,NA,NA,NR,TV,6,158,0.038,urine,culture or NAAT,87.6,97.7,0.026607342,0.017176645,0.001977938,0.065869693,2.335685545,87.78349737
#22521,Kaydos-Daniels 2003,NA,January,2000,June,2001,2003,2000,Malawi,EA,EA,Urban,Lilongwe,Cross sectional,Convenience,Male,PHC/OPD attendees,Men attending dermatology outpatient clinics,Adult,U,18+,18,NR,NA,NA,NA,Mixed,431,119,0.276,TV,14,432,0.032,genital fluid or urine,culture,87.6,100,0.039636452,0.010179029,0.021513863,0.062590435,14.56171328,367.381855
#21391,Abbai-Shaik 2016,NA,June,2015,July,2015,2016,2015,South Africa,SA,SA,Urban,Durban,Cross sectional,Consecutive,Male,PHC/OPD attendees,Men recruited from general population who attended clinic at HPRU research facility,Adult,Y,18+,18,NR,NA,31,23-38,Mixed,NA,NA,NR,CT,10,100,0.1,urine,NAAT,87.8,99.3,0.116425239,0.034944763,0.057164031,0.192042771,9.807840303,84.24153003
#32101,Adejuwon 2005,NA,NR,NR,NR,NR,2005,2002,Nigeria,WA,WA,Urban,Ibadan,Cross sectional,Convenience,Female,FP attendees,"Patients at the family planning unit of University College Hospital, Ibadan. Data extracted for women who had used intra-uterine contraceptive devices for at least two months without experiencing vaginal discharge (n = 14) and a further two women who were not on contraception.",Adult,NR,NR,NR,NR,NA,NA,NA,Mixed,NA,NA,NR,NG,0,16,0,genital fluid,culture,75.7,100,0.073512025,0.07064567,0.002064305,0.265992012,1.003195215,13.64668191
#32101,Adejuwon 2005,NA,NR,NR,NR,NR,2005,2002,Nigeria,WA,WA,Urban,Ibadan,Cross sectional,Convenience,Female,FP attendees,"Patients at the family planning unit of University College Hospital, Ibadan. Data extracted for women who had used intra-uterine contraceptive devices for at least two months without experiencing vaginal discharge (n = 14) and a further two women who were not on contraception.",Adult,NR,NR,NR,NR,NA,NA,NA,Mixed,NA,NA,NR,TV,0,16,0,genital fluid,WM,52,100,0.105547822,0.101642664,0.003023977,0.375440096,0.964503051,9.138066804
#23289,Omoregie 2009,NA,NR,NR,NR,NR,2009,2006,Nigeria,WA,WA,Urban,Benin City,Cross sectional,NR,Female,PHC/OPD attendees,Apparently health HIV-negative individuals attending hospital,Adult,NR,NR,NR,NR,NA,NA,NA,HIV negative,56,0,0,TV,0,56,0,urine,WM,52,100,0.033022308,0.031459479,0.001136363,0.119571438,1.06543816,32.26419426
#23289,Omoregie 2009,NA,NR,NR,NR,NR,2009,2006,Nigeria,WA,WA,Urban,Benin City,Cross sectional,NR,Male,PHC/OPD attendees,Apparently health HIV-negative individuals attending hospital,Adult,NR,NR,NR,NR,NA,NA,NA,HIV negative,48,0,0,TV,0,48,0,urine,WM,44,100,0.045115219,0.044045162,0.001121534,0.166009616,1.001845367,22.20637257
#22715,Le Roux 2017,NA,NR,NR,NR,NR,2017,2014,South Africa,SA,SA,Urban,Pretoria,Cross sectional,Consecutive,Male,PHC/OPD attendees,Patients visiting a family practitioner without urethritis signs and symptom,Adult,Y,17 to 65,17,65,36.5,NA,NA,Mixed,NA,NA,NR,CT,4,75,0.051,urine,NAAT,87.8,99.3,0.065842848,0.03128971,0.017892685,0.13771785,4.136510047,62.82398414
#22715,Le Roux 2017,NA,NR,NR,NR,NR,2017,2014,South Africa,SA,SA,Urban,Pretoria,Cross sectional,Consecutive,Male,PHC/OPD attendees,Patients visiting a family practitioner without urethritis signs and symptom,Adult,Y,17 to 65,17,65,36.5,NA,NA,Mixed,NA,NA,NR,NG,2,75,0.026,urine,NAAT,80.9,99.9,0.048076349,0.027831699,0.008710264,0.118335577,2.84044021,59.0818615
#22715,Le Roux 2017,NA,NR,NR,NR,NR,2017,2014,South Africa,SA,SA,Urban,Pretoria,Cross sectional,Consecutive,Male,PHC/OPD attendees,Patients visiting a family practitioner without urethritis signs and symptom,Adult,Y,17 to 65,17,65,36.5,NA,NA,Mixed,NA,NA,NR,TV,1,75,0.013,urine,NAAT,96,97.7,0.018667395,0.01687819,0.00057929,0.060786652,1.200416451,64.30551443
#22069,Ezeanya 2019,NA,NR,NR,NR,NR,2019,2016,Nigeria,WA,WA,Urban,Benin City,Cross sectional,Random,Female,Students,"Apparently healthy, non-menstruating female students",Adult,Y,15 to 39,15,39,26.2,NA,NA,Mixed,NA,NA,NR,CT,13,133,0.097,genital fluid,NAAT,88.6,99.6,0.113177829,0.029425486,0.061317263,0.177182895,13.11933949,115.9179288
#22069,Ezeanya 2019,NA,NR,NR,NR,NR,2019,2016,Nigeria,WA,WA,Urban,Benin City,Cross sectional,Random,Female,Students,"Apparently healthy, non-menstruating female students",Adult,Y,15 to 39,15,39,26.2,NA,NA,Mixed,NA,NA,NR,TV,94,133,0.71,genital fluid,NAAT,95,98,0.734600171,0.042455747,0.650242745,0.815218085,79.45655127,108.1629904
#21539,Arinze 2014,NA,NR,NR,NR,NR,2014,2011,Nigeria,WA,WA,Urban,Port Harcourt,Cross sectional,Random,Female,Students,Female undergraduates of University of Port Harcourt,Adult,Y,15 to 30,15,30,NA,NA,NA,Mixed,NA,NA,NR,CT,107,354,0.302,genital fluid,rapid antigen test,56,99,0.533473586,0.044857792,0.447669333,0.622613394,65.98212454,123.6839578
#24159,Adesiji 2015,NA,NR,NR,NR,NR,2015,2012,Nigeria,WA,WA,Mixed,Osun State,Cross sectional,Convenience,Female,FP and GYN attendees,Patients attending family planning and obstetrics and gynaecology clinics from selected hospitals in southern part of Nigeria.,Adult,Y,20+,20,NR,NA,NA,NA,Mixed,NA,NA,NR,CT,1,140,0.007,genital fluid,rapid antigen test,56,99,0.017787607,0.015857814,0.000622236,0.058551323,1.235815977,69.47623712
#21877,Crucitti 2010,NA,NR,NR,NR,NR,2010,2007,Zambia,EA,EA,Urban,Ndola,Cross sectional,Convenience,Female,Students,Adolescent school girls,Youth,Y,13 to 16,13,16,14.25968109,14,NA,Mixed,NA,NA,NR,TV,108,439,0.246,genital fluid,NAAT,95,98,0.24408007,0.022454661,0.202236214,0.288653996,89.3156214,365.9275474
#32523,Franceschi 2016,F,April,2013,May,2014,2016,2014,Rwanda,EA,EA,Urban,"Nyarugenge, Kigali",Cross sectional,Convenience,Female,Students,Secondary school students,Youth,Y,18 to 20,18,20,NA,NA,NA,Mixed,NA,NA,NR,CT,20,912,0.021929825,urine,NAAT,87,99.8,0.024166567,0.005820336,0.014057282,0.036694765,16.82323239,696.1366262
#24946,Baussano 2021,F,March,2017,November,2017,2021,2017,Rwanda,EA,EA,Urban,"Nyarugenge, Kigali",Cross sectional,Convenience,Female,Students,Secondary school students,Youth,Y,17 to 21,17,21,NA,NA,NA,Mixed,NA,NA,NR,CT,40,1087,0.037,urine,NAAT,87,99.8,0.040909555,0.006682136,0.028639945,0.054917999,35.94830235,878.7263152
#22957,Mensch 2008,Malawi Diffusion and Ideational Change Project (MDICP),June,2004,July,2004,2008,2004,Malawi,EA,EA,Rural,Balaka District,Cross sectional,NR,Female,Population-representative survey participants,Unmarried female adolescents,Youth,Y,15 to 21,15,21,NA,NA,NA,Mixed,423,25,0.06,CT,4,387,0.01,genital fluid,NAAT,88.6,99.6,0.010281169,0.006359453,0.001102738,0.025245076,2.586766566,251.602384
#22957,Mensch 2008,Malawi Diffusion and Ideational Change Project (MDICP),June,2004,July,2004,2008,2004,Malawi,EA,EA,Rural,Balaka District,Cross sectional,NR,Female,Population-representative survey participants,Unmarried female adolescents,Youth,Y,15 to 21,15,21,NA,NA,NA,Mixed,423,25,0.06,NG,23,387,0.06,genital fluid,NAAT,93.3,99.2,0.058039206,0.013132284,0.034635878,0.086108313,18.39904113,317.010561
#22957,Mensch 2008,Malawi Diffusion and Ideational Change Project (MDICP),June,2004,July,2004,2008,2004,Malawi,EA,EA,Rural,Balaka District,Cross sectional,NR,Female,Population-representative survey participants,Unmarried female adolescents,Youth,Y,15 to 21,15,21,NA,NA,NA,Mixed,423,25,0.06,TV,8,401,0.02,genital fluid,NAAT,95,98,0.007553425,0.006072057,0.00021808,0.022004247,1.535760109,203.3196949
#23369,Pettifor 2005,NA,NR,2002,NR,2002,2005,2002,South Africa,SA,SA,Mixed,National,Cross sectional,Random,Male,PHC/OPD attendees,Attendees of youth clinics and government clinics in all 9 provinces,Youth,Y,15 to 24,15,24,NA,NA,NA,Mixed,3844,554,0.144,CT,230,3844,0.05998179,urine,NAAT,87.8,99.3,0.06092775,0.004465384,0.052316647,0.07004985,174.8282685,2869.435805
#23369,Pettifor 2005,NA,NR,2002,NR,2002,2005,2002,South Africa,SA,SA,Mixed,National,Cross sectional,Random,Male,PHC/OPD attendees,Attendees of youth clinics and government clinics in all 9 provinces,Youth,Y,15 to 24,15,24,NA,NA,NA,Mixed,3844,554,0.144,NG,72,3844,0.018948751,urine,NAAT,80.9,99.9,0.022243053,0.002732003,0.017234794,0.027851153,64.81229151,2913.821735
#23369,Pettifor 2005,NA,NR,2002,NR,2002,2005,2002,South Africa,SA,SA,Mixed,National,Cross sectional,Random,Female,PHC/OPD attendees,Attendees of youth clinics and government clinics in all 9 provinces,Youth,Y,15 to 24,15,24,NA,NA,NA,Mixed,4626,1123,0.2,CT,455,4626,0.098357112,urine,NAAT,87,99.8,0.111268789,0.005070892,0.10154954,0.121334472,427.9061334,3845.697755
#23369,Pettifor 2005,NA,NR,2002,NR,2002,2005,2002,South Africa,SA,SA,Mixed,National,Cross sectional,Random,Female,PHC/OPD attendees,Attendees of youth clinics and government clinics in all 9 provinces,Youth,Y,15 to 24,15,24,NA,NA,NA,Mixed,4626,1123,0.2,NG,162,4626,0.035,urine,NAAT,91.6,100,0.038462155,0.003022999,0.032964832,0.044368351,155.653084,4046.915322
#22332,Hawken 2002,NA,April,2000,July,2000,2002,2000,Kenya,EA,EA,Urban,Mombasa,Cross sectional,Random,Female,Population-representative survey participants,Community members identified in randomly selected households,Adult,Y,15 to 49,15,49,27.1,NA,NA,Mixed,416,57,0.137,CT,11,579,0.019,urine,NAAT,87,99.8,0.021298112,0.00671065,0.010105697,0.036205063,9.858331639,462.8734995
#22332,Hawken 2002,NA,April,2000,July,2000,2002,2000,Kenya,EA,EA,Urban,Mombasa,Cross sectional,Random,Female,Population-representative survey participants,Community members identified in randomly selected households,Adult,Y,15 to 49,15,49,27.1,NA,NA,Mixed,416,57,0.137,NG,4,571,0.007,urine,NAAT,91.6,100,0.009468777,0.004245371,0.003198759,0.019427468,4.927478371,520.3922562
#22332,Hawken 2002,NA,April,2000,July,2000,2002,2000,Kenya,EA,EA,Urban,Mombasa,Cross sectional,Random,Male,Population-representative survey participants,Community members identified in randomly selected households,Adult,Y,15 to 49,15,49,28.5,NA,NA,Mixed,425,34,0.08,CT,6,546,0.011,urine,NAAT,87.8,99.3,0.007473493,0.005219538,0.000481426,0.019793363,2.034816818,272.2711894
